Grid_Lat,Grid_Lon,Average_Speed,Total_Vehicles,Average_Acceleration,Congestion_Index
28.561,77.216,5.040959344272278,4,-0.041609160813434354,0.6621464856889976
28.561,77.217,9.811784855628694,1,-4.923173976199222,0.09249166657986102
28.561,77.236,5.120068338360263,4,-2.4847290697274595,0.6535874730234975
28.561,77.237,5.0498321128533155,21,0.3089227337846784,3.4711707049496376
28.561,77.238,5.526298323167583,8,0.38335935984883573,1.2258097322338073
28.561,77.239,6.265091051089862,4,-1.7090627868023809,0.5505780962511055
28.561,77.24,4.78335238266455,2,3.720363122630953,0.3458201865746498
28.561,77.242,6.49988300270169,2,0.045919657255708124,0.26667082663550057
28.562,77.194,8.06560589823277,1,-3.6908407317723,0.11030702318473141
28.562,77.195,7.006750003791704,5,0.1492471624331076,0.6244731005254545
28.562,77.196,7.714544646408797,1,4.8269096679971035,0.1147506887135053
28.562,77.216,5.661544109114412,5,-0.6792396466165076,0.7505767308751937
28.562,77.234,6.6534040774350505,1,5.890288098520902,0.13066081313390399
28.562,77.235,7.211441780096466,4,-2.0490964463739547,0.4871251732790108
28.562,77.236,8.151582990950088,2,-2.478574443534512,0.21854142632785833
28.562,77.237,5.881040908760856,7,-0.4947866581837478,1.0172879500087968
28.562,77.238,8.372309320674832,2,-1.0402653272935747,0.21339457881400722
28.562,77.239,7.660968049349843,7,-0.6083029467030189,0.8082237412855335
28.562,77.24,15.42950167643281,2,-9.919260910054737,0.12173223749499881
28.562,77.241,5.232744927706472,4,1.4949333051901699,0.641771811039269
28.562,77.243,2.699908929842342,7,0.8098017976574318,1.8919384592253408
28.563,77.168,9.85603054495665,2,-4.0918133563816985,0.18422940058225365
28.563,77.169,8.246910829742346,1,8.22566045634922,0.10814422442395974
28.563,77.195,6.01187654022254,2,3.072572874196517,0.2852303500392956
28.563,77.197,7.790450810585743,1,1.083815529968489,0.11375980840433894
28.563,77.216,7.550237917223717,5,-2.13196183187909,0.5847790492388442
28.563,77.217,5.7652614885522615,7,1.3581760639085403,1.034697625782085
28.563,77.218,7.647828762278826,2,-1.8522556990287233,0.23127192443077135
28.563,77.234,6.500717207002758,6,-1.3951007463653484,0.7999235052347167
28.563,77.235,6.725287771102492,7,1.4443200668935192,0.9061151127838201
28.563,77.236,4.7468607556896965,11,0.17854862443367792,1.9140884854586773
28.563,77.237,6.625246835275684,2,1.431389800437937,0.2622865912677949
28.563,77.238,7.151347621292487,3,-1.9986736009600927,0.36803730369240667
28.563,77.239,5.515309212835904,13,0.09003375234647006,1.9953005414368536
28.563,77.24,6.069823307713182,14,0.9766589716779104,1.9802475098247492
28.563,77.242,5.012021748005733,4,1.411857925226068,0.6653335878777972
28.563,77.243,7.45595084533894,7,-2.0573005252964838,0.8278193816439361
28.564,77.168,5.296633444048536,2,-0.4610642232179136,0.31763005068849354
28.564,77.169,4.4275749584548665,3,3.433173778877294,0.5527330387812914
28.564,77.17,5.368725976660776,6,-1.5495934756468521,0.9421036518116761
28.564,77.195,10.210091572679643,1,0.020712226683494706,0.08920533730849457
28.564,77.196,7.0786634054360364,6,-1.7293302185496628,0.742697114471024
28.564,77.197,6.1271253849161695,1,-0.7871755833508294,0.14030902306228504
28.564,77.216,5.83387109652582,6,1.6183933569504283,0.8779796860743042
28.564,77.217,7.2267230456646345,12,-0.45377600378064004,1.4586609921582117
28.564,77.218,4.659673014682831,11,-0.22976597253034614,1.9435751803086176
28.564,77.219,7.93015293680557,2,-0.9452136406061462,0.2239603301481
28.564,77.232,8.922216762629924,3,-2.262668074670771,0.3023517901059075
28.564,77.233,4.345047512689345,5,3.4910931187384406,0.935445379695842
28.564,77.234,7.264366996920704,6,-2.3391754552105053,0.726008416886084
28.564,77.235,6.629867865083698,16,-0.17957561814870976,2.0970218990580753
28.564,77.236,8.02960706263499,7,-1.6867284978789816,0.7752275322108295
28.564,77.237,6.580801961345197,1,3.419683155027829,0.13191216511116352
28.564,77.238,7.29434674844409,1,1.3776264548192874,0.12056404564802971
28.564,77.239,5.361746773567707,1,-0.2722932725572278,0.15718953230815155
28.564,77.24,8.135212905741952,4,-1.2056205762446144,0.43786609477769195
28.564,77.242,8.16152152604556,4,3.0795246808773706,0.4366086996170104
28.564,77.243,14.854795265081437,1,-4.521989465899891,0.06307240070153397
28.564,77.244,4.979399580345008,2,-0.7696346957376294,0.33448174404905734
28.565,77.168,7.599424275270304,1,-0.5462796229606166,0.11628685456022195
28.565,77.169,8.988529320111395,1,-1.3891050448410907,0.10011483852648367
28.565,77.17,12.454527239593554,1,-8.942836021251631,0.07432442494577081
28.565,77.171,5.343350825276188,2,8.148192306101532,0.31529077534710065
28.565,77.174,6.281660924151716,3,0.5802709913997962,0.4119939161201039
28.565,77.175,6.896342119782778,7,-0.927413154571057,0.8864864127990144
28.565,77.176,5.300517731214424,2,2.9008753121775954,0.31743423085558087
28.565,77.192,10.506752606329515,1,-4.075899367665963,0.086905492297621
28.565,77.194,11.827550652208323,1,-4.054208344436129,0.0779572053241392
28.565,77.195,6.791714010229096,3,2.9533410321785762,0.38502439849069775
28.565,77.215,12.550353751091395,2,-7.582623502144081,0.14759762267010282
28.565,77.216,5.959255800174872,11,0.058693879638011974,1.5806287792616551
28.565,77.217,5.499500556258286,18,0.6826159134377043,2.769443566347268
28.565,77.218,9.256012664054587,4,-2.536957284883454,0.3900151190354176
28.565,77.219,5.743813210570898,7,0.8581682305175683,1.0379884171506308
28.565,77.22,5.9631993798706775,2,1.8089414697345765,0.2872242902855303
28.565,77.221,9.268253591718112,1,-1.902896643288278,0.09738754414933351
28.565,77.23,7.600977196714976,2,-1.6545548321205334,0.2325317175313373
28.565,77.231,4.851088745282555,2,3.6680098731147637,0.3418167262652616
28.565,77.232,3.9678947460263267,6,0.8839779235007447,1.2077550565658068
28.565,77.233,5.886820057317207,7,0.24183042498025895,1.0164342819677044
28.565,77.234,6.3223773226012305,15,-1.0240080912247649,2.048515029907164
28.565,77.235,5.94108234511041,11,0.718214223640646,1.5847672528692678
28.565,77.236,6.011693512848619,10,0.8059800128565154,1.4261889772671097
28.565,77.237,7.789578180038961,1,-2.5475615986548394,0.11377110249397283
28.565,77.242,11.28522472442981,2,-3.875628772474998,0.16279718481851582
28.565,77.243,4.607517672200448,9,0.46214233323269127,1.604988254360384
28.565,77.244,5.372816938585689,4,0.5363432689646649,0.6276659189409753
28.566,77.166,6.210225159564948,4,0.33904931551305584,0.5547676960814012
28.566,77.168,9.895774741290877,3,-1.482629342543471,0.27533608864279574
28.566,77.169,5.2294839396873165,2,1.3851545563033252,0.32105388172818505
28.566,77.17,6.860224854223429,10,-0.9345400378388637,1.2722282358916022
28.566,77.171,6.271083352920933,3,-0.6158516506732757,0.4125932621573981
28.566,77.173,9.741188035894774,2,-2.4546785410662313,0.18619914234034668
28.566,77.174,11.551005818736499,1,-2.3169743420237996,0.07967488936282473
28.566,77.175,9.550892459488407,1,1.5583995909525452,0.09477871221222627
28.566,77.176,7.291590623129239,2,0.4679090663040082,0.24120824229081414
28.566,77.191,4.454329144870756,2,4.554234273847747,0.3666812080603528
28.566,77.192,5.822552088170666,12,-0.45559826160397604,1.7588726102665146
28.566,77.193,4.662288758616607,21,1.0178774590357786,3.7087476275460483
28.566,77.194,5.916864254838276,9,-1.2624581041521752,1.3011676488669837
28.566,77.195,7.060141659617762,7,-0.6905267419690571,0.8684710884264982
28.566,77.215,4.84076251882485,4,2.0549105261296283,0.684842088187621
28.566,77.216,6.0452743359516345,6,1.7679429262753947,0.851634686442562
28.566,77.217,7.099913516398253,4,-0.3832901847507122,0.4938324331367256
28.566,77.219,3.094012115570271,6,0.6067310733645074,1.46555501806673
28.566,77.22,8.633281366323164,2,-1.126729715435837,0.20761357671870442
28.566,77.221,5.392669381277924,3,-0.67931291355653,0.4692875262384188
28.566,77.23,6.1096630485980805,6,0.9612267079275547,0.8439218510057394
28.566,77.231,5.260027961357335,17,-0.2089124627549875,2.715642822194993
28.566,77.232,7.6958514928672015,7,-0.41220452428631404,0.8049815484707588
28.566,77.233,7.204871532317118,9,-0.3203869363936493,1.0969093135158854
28.566,77.234,5.505861646037507,7,2.9450450948245086,1.075952791628063
28.566,77.235,6.995242086480201,5,-1.270486244274732,0.6253719331969826
28.566,77.236,6.322267199717188,11,0.38929825733979795,1.5022669481967088
28.566,77.237,6.679448134537567,9,-0.5657274566237714,1.1719592140382302
28.566,77.238,6.627087862806662,3,-2.1107461073590454,0.3933349207407769
28.566,77.239,6.3934958497393355,4,3.2199852190344393,0.5410160607773958
28.566,77.24,9.168211682473855,2,-2.3362312577255477,0.19669142052257257
28.566,77.241,6.2474326222493675,2,-3.117262497205058,0.2759597921421262
28.566,77.242,6.864230819898592,3,-0.244114456094767,0.38147405241580695
28.566,77.243,3.7205721049386398,3,0.3795401505917324,0.635516190264611
28.566,77.244,4.430689856527627,2,-0.37392719099569316,0.36827733728819423
28.567,77.164,9.701909853652614,1,0.7291828311846178,0.09344126550072697
28.567,77.165,7.3099099222925,5,-0.8204784043145865,0.601691239346265
28.567,77.166,6.326647717827049,8,1.1981077601651384,1.0919045528195064
28.567,77.167,5.21737566834725,2,-0.03896817805700592,0.32167913066312354
28.567,77.168,6.349234183452446,7,0.5626912605857232,0.9524801938902991
28.567,77.172,5.155822919344858,4,0.9477227470638009,0.6497912711929839
28.567,77.173,4.295826171614395,4,1.099722112854483,0.7553118003457105
28.567,77.174,6.344628156173656,9,0.7830275578167353,1.225385384886353
28.567,77.175,5.816886887974378,9,-1.3109857952833397,1.3202507461106383
28.567,77.191,6.29471813769287,4,-2.230765413446547,0.5483419543424739
28.567,77.192,5.861610146787138,4,2.5453268598194967,0.5829535509056791
28.567,77.193,6.993024782019414,3,-4.131472926236547,0.3753272486716923
28.567,77.194,5.069795567681864,2,4.008723880234895,0.32950038888440303
28.567,77.195,4.407848097448958,3,-0.7728413281216434,0.5547493098807987
28.567,77.215,11.048483288269983,1,-7.719812288064347,0.08299799867536588
28.567,77.216,3.3286710002056368,1,2.9042710056174212,0.23101778812769425
28.567,77.23,8.827200884890217,1,-0.11673296234702768,0.10175837572808213
28.567,77.231,4.0974554317886245,3,0.7538623986631056,0.5885289317669116
28.567,77.232,6.4351457663803995,5,1.8776110863446647,0.6724817719927656
28.567,77.233,6.8897508375942484,7,-0.3400905008048847,0.8872270042604347
28.567,77.234,5.139594545426673,2,0.6228623874681722,0.32575441019794726
28.567,77.235,6.116459545161995,13,-0.3737377493552127,1.8267510575308237
28.567,77.236,6.773562263628958,11,-0.5848741356588764,1.4150526652969566
28.567,77.237,5.761003041587833,11,1.0567187352222107,1.6269775257217798
28.567,77.238,4.302563802467635,6,0.49073198115814715,1.1315281104600385
28.567,77.239,8.048277674141007,5,-1.8309465132638927,0.5525913527487619
28.567,77.241,5.437714363996823,3,0.2199590426380751,0.46600389988993934
28.567,77.242,7.954841399950968,2,2.6405903340879786,0.22334287238308329
28.567,77.243,16.588586327451278,1,-6.3091126332738785,0.05685505255412461
28.567,77.244,5.643147946132309,5,-0.503692325985515,0.7526552231778968
28.568,77.163,6.966742084280388,8,-1.8083465970703787,1.0041745942529299
28.568,77.164,6.439471731092043,10,-1.1205452985044921,1.3441814636120804
28.568,77.165,8.355820709787054,1,1.3460891438655604,0.10688533171161645
28.568,77.166,6.545617714664603,9,-0.4876249103807518,1.1927452914171446
28.568,77.167,6.477901393205657,12,0.035821820885257726,1.6047283012989546
28.568,77.168,8.63470603516907,4,-2.01588011192834,0.41516575445052567
28.568,77.172,8.193825630217287,1,-4.567520170827831,0.10876864976787318
28.568,77.173,4.719150464109303,8,0.9711700527908851,1.3988091501009172
28.568,77.174,5.966384028644866,5,-0.814802777562497,0.7177324677250996
28.568,77.175,5.104086239487842,3,0.6338640362999041,0.4914740523475488
28.568,77.215,7.254874666373835,4,0.36012711991582824,0.4845621722512599
28.568,77.216,4.783456828221807,1,-1.7437859240716302,0.17290697064085495
28.568,77.218,6.321870537739797,1,1.7099690636268745,0.136577121221361
28.568,77.219,13.34398806477568,1,-7.020188561871444,0.06971561852144072
28.568,77.22,6.163680680664676,1,4.307516681323849,0.13959304505281436
28.568,77.229,5.747416719264134,1,1.315518298273453,0.14820486737464453
28.568,77.23,5.948320818484518,6,-1.131641215081614,0.8635179861065548
28.568,77.232,8.735599672176185,3,-2.302215456294766,0.30814742810079143
28.568,77.233,7.661485160377268,6,-0.7307503358975954,0.6927218472240225
28.568,77.234,5.922166696541103,14,0.36238697316122864,2.0224881332308247
28.568,77.235,6.416802335892509,13,-0.7687868122169929,1.752776926127374
28.568,77.236,5.199885637392104,6,1.4091379957694798,0.9677597863762882
28.568,77.237,5.892108460921167,12,-0.6736285856177617,1.7411217580281864
28.568,77.238,6.865900302111674,10,0.4778043699600999,1.271310290738799
28.568,77.239,4.459636794093281,11,0.37513486064272233,2.0147860406942777
28.568,77.241,2.7643384838301106,2,-0.4236611026024386,0.531301849871124
28.568,77.242,2.1043097371876325,2,4.041476252693463,0.6442656079196246
28.569,77.163,5.606987937934275,12,1.4663468038791052,1.8162588024569468
28.569,77.164,6.876496797686751,5,1.2439139460177917,0.6347999787759008
28.569,77.166,6.470940199379642,5,-0.7576573135076753,0.6692598075427214
28.569,77.167,6.912621967979516,7,1.449329680171377,0.8846625086257529
28.569,77.168,7.711931663257263,3,0.5843504622719745,0.3443553181956829
28.569,77.214,5.745270550892265,7,1.0866530008743305,1.0377641559646618
28.569,77.215,3.7811742836312496,6,0.5346496854842687,1.254921833856068
28.569,77.216,3.729533362676166,10,0.03775467422168681,2.114373498010718
28.569,77.217,6.087818554373385,3,-1.9551759664439927,0.4232613993975502
28.569,77.218,5.815385536152822,6,0.646498427215498,0.8803610548768611
28.569,77.219,5.817780117358998,8,1.2631980766785236,1.1734024656546065
28.569,77.22,7.045934849884245,4,-1.5520748579946204,0.497145462227742
28.569,77.221,6.8543859650066095,2,1.30413470297084,0.25463480008628747
28.569,77.222,6.957370810169283,5,-0.17488307954350849,0.6283482470881147
28.569,77.223,9.677131005943174,1,-2.3534369311414105,0.09365811840684295
28.569,77.228,9.902403986030334,1,2.5063624712093695,0.09172288985817606
28.569,77.229,6.808159883959695,5,-1.1926982066829965,0.6403557399319527
28.569,77.23,5.0926555405279705,9,1.1092441005961073,1.4771883852833223
28.569,77.231,8.491274471032815,5,-0.48770865494219995,0.5267996426886508
28.569,77.232,6.65120354105811,11,0.3201199401264239,1.4376823124586193
28.569,77.233,3.929787318314834,1,4.301593636777302,0.20284850753801553
28.569,77.234,5.198964315492633,4,1.631925809488249,0.6452690798692102
28.569,77.235,4.0682853665166245,1,6.816956543266329,0.1973053858818705
28.569,77.236,4.028305793993773,1,6.605078867610073,0.19887414190172825
28.569,77.237,10.56757192873383,2,-6.893598865928144,0.17289713107657478
28.569,77.238,7.4988420892049,7,-2.113587111149221,0.8236416121781218
28.569,77.239,5.489975187290303,6,1.753093652871214,0.9245027641631282
28.57,77.162,6.9189212187336295,1,-3.5113114931014864,0.12627982680700503
28.57,77.163,5.855038215472213,6,0.17301514705177645,0.8752686435004341
28.57,77.164,8.71687209320581,2,-2.409651726658405,0.20582755240736694
28.57,77.165,10.766953866005558,2,-3.8084812679606794,0.16996752284190994
28.57,77.166,5.325099342142931,1,2.364977514079243,0.15810028363304757
28.57,77.167,8.415831391022106,2,-4.458660771763959,0.2124082215307061
28.57,77.168,7.356253733097212,5,-1.1159518175098098,0.5983542577454467
28.57,77.171,5.926957562810731,1,-0.9786997117700285,0.1443635233697365
28.57,77.213,13.308260148446857,2,-4.322166745174863,0.13977939870048403
28.57,77.214,7.5516964567332465,3,-0.5209564851719947,0.3508075871469837
28.57,77.215,5.144861358209341,3,0.5803729929925856,0.488212804995526
28.57,77.216,4.891700415574601,13,0.4943465047114643,2.206493725586376
28.57,77.217,4.157725184517249,14,1.4914201562612164,2.714374942276101
28.57,77.218,8.393915929040727,4,-4.346660533576634,0.425807515227408
28.57,77.219,9.480907673283994,1,-1.0639851221571917,0.09541158372657135
28.57,77.22,9.490882626758705,1,-0.561998414842515,0.09532086437125292
28.57,77.221,9.137008946989386,4,-3.7942081965141004,0.3945937130881165
28.57,77.222,5.419115254068215,10,-0.39497121186281514,1.5578470870518089
28.57,77.223,4.734623023757005,3,7.357467420071919,0.5231381361201607
28.57,77.229,6.050971090931344,3,0.1032772148504429,0.4254733087557927
28.57,77.23,7.47792518650031,5,-1.741087537649819,0.5897669406143935
28.57,77.231,6.7288442944803935,19,0.6235738130574576,2.458323557322662
28.57,77.232,5.115586091023048,17,0.5894104501044728,2.779782631946589
28.57,77.233,4.985402875098144,1,0.943276885001409,0.16707313122737838
28.57,77.237,4.581372267406136,1,4.862357617948801,0.17916740759969696
28.57,77.238,7.521672476390435,4,-0.6922232983019971,0.46939142651658194
28.57,77.239,6.148462032442817,13,-0.38762903787504155,1.8185729938832114
28.57,77.24,4.228851051643133,3,-0.05842414572674892,0.5737398083001942
28.57,77.241,5.160489817993932,4,2.369774708913962,0.6492990197494617
28.571,77.161,6.434317442107735,1,2.6668856966699046,0.13451133984890556
28.571,77.162,5.427457564029478,6,-0.04305769819364739,0.933495077988271
28.571,77.163,6.022536008603707,5,-0.688409249191565,0.7119935011901992
28.571,77.165,1.2087470302926908,1,1.3556961369980454,0.4527453738636088
28.571,77.166,5.1645780326851565,8,-0.6197480472345174,1.2977368373931304
28.571,77.167,5.916951859850023,18,1.1905732757058127,2.602302338474029
28.571,77.168,6.484039735920176,4,-0.8013596942351735,0.5344707058143636
28.571,77.172,9.03729691608672,4,-5.525385224961602,0.3985136669205453
28.571,77.173,5.895869700292148,4,-1.4030653520844676,0.5800573638783426
28.571,77.174,4.082333387209225,1,1.3735951174061825,0.19676001627848994
28.571,77.202,3.5663347088165156,1,6.7893063233669615,0.21899402119367983
28.571,77.203,12.206746165365312,1,-8.640411456548795,0.07571887787337805
28.571,77.214,6.03270104779173,3,0.4979193918124416,0.42657863310455957
28.571,77.215,8.852357551839857,1,-1.342740146736852,0.10149854943228864
28.571,77.216,5.985486633280304,4,-1.549757583505953,0.5726157975799671
28.571,77.221,4.361742763578274,8,1.2137577864805071,1.492052183917348
28.571,77.222,6.419505828023999,2,0.23631027869887866,0.26955973165299746
28.571,77.223,6.32860608993279,7,-1.1601955702573628,0.9551611744579652
28.571,77.224,5.277351642977895,4,0.16886978317993995,0.637211395425739
28.571,77.226,7.25245787519416,3,-0.690017330254738,0.3635280598059905
28.571,77.227,6.485195412286973,3,3.116375649105558,0.40079113967759483
28.571,77.229,7.681450766686691,6,0.9733330287454751,0.6911287250540872
28.571,77.23,8.328587592974381,12,-0.7623781160282688,1.2863683682444633
28.571,77.231,6.098156173116249,25,-0.3540842976753013,3.522041413330082
28.571,77.232,7.435424775586926,8,-1.0574837997204751,0.9483814049474907
28.571,77.233,5.240696801408549,2,2.1626889266096323,0.3204770338383676
28.571,77.239,9.48076837891086,1,-1.8538221754456004,0.09541285179168495
28.571,77.24,6.0817028832552245,7,-1.3767331035968524,0.9884628196632745
28.571,77.241,5.974958031003329,9,-0.2733855059894351,1.2903303446408514
28.571,77.242,6.46333430970233,1,-3.0367066966928293,0.13398837014442735
28.572,77.161,7.2542582427694065,2,0.04138189303995077,0.2422991795479584
28.572,77.162,5.3612966451885145,8,1.9248145715288567,1.257605240914358
28.572,77.163,5.361241405660186,4,-1.1683149196727964,0.6288080808316485
28.572,77.165,9.332416740312135,1,8.974433126452025,0.09678277842767216
28.572,77.166,5.762616511776116,3,-1.2100837781195064,0.44361527742641255
28.572,77.167,6.134939885432377,2,1.115164354322169,0.2803107008768862
28.572,77.168,4.154140190612486,3,0.16025315946561106,0.5820563448126735
28.572,77.172,3.4206931696511265,1,4.456521453459896,0.2262088685243265
28.572,77.173,5.428441705972813,3,3.8241089825063264,0.46667608375644615
28.572,77.174,7.315559448439673,2,1.660541973742617,0.24051298200691462
28.572,77.201,8.970175403345433,1,-3.288680653660262,0.10029913813396463
28.572,77.202,5.92403145458146,5,0.3002180103087948,0.7221226582804767
28.572,77.203,7.770500376033467,6,-0.5342926191592768,0.6841114808450132
28.572,77.223,7.364932057986097,1,-1.1718434479733002,0.11954669721976863
28.572,77.224,10.422250235979039,2,-5.801803304020741,0.17509684682797297
28.572,77.225,4.8652830482010065,10,-0.29150889669297336,1.7049475562935006
28.572,77.226,6.326821319409328,13,0.3632567923601809,1.7743028570332366
28.572,77.227,6.837454948198394,15,-0.9553826684019125,1.9138865995584535
28.572,77.228,6.656501982739963,8,-0.2646687706684634,1.0448635706010896
28.572,77.229,11.487434873954513,2,-6.560466868679923,0.16016099544762963
28.572,77.23,5.758211015840884,15,0.6169490798434418,2.2195222914526944
28.572,77.231,7.255452691723613,3,-3.719618760354267,0.36339618335013996
28.572,77.239,6.852378983398353,3,1.0446618647169499,0.38204982290623724
28.572,77.241,6.297355154586596,1,4.503352285999123,0.13703595053496492
28.573,77.161,5.248475724851217,6,0.571128558448397,0.9602341857770227
28.573,77.162,6.594290140863492,6,-1.4779444557613404,0.7900672595737543
28.573,77.163,5.348728426106131,1,2.4813332707295164,0.15751185637236817
28.573,77.172,5.278974170130703,2,-1.7727999851354483,0.31852336795938246
28.573,77.173,6.729940529391094,1,2.696525228828122,0.12936710136355634
28.573,77.174,4.697504318180706,5,-0.6347651961245543,0.8775772199145205
28.573,77.202,6.738362788222259,9,-1.2185549634769595,1.1630367102583954
28.573,77.203,6.285770960686424,2,6.2704373306666605,0.2745076685489948
28.573,77.224,9.214983110929834,1,-1.9814305629590772,0.09789541393661429
28.573,77.225,6.4955192820001155,10,-0.38662543820439754,1.334130381602005
28.573,77.226,4.473679887139169,11,1.405473067237489,2.0096169719104955
28.573,77.227,6.650894283815341,2,-1.4840026795707644,0.26140735001799575
28.573,77.228,6.93322507515123,5,0.7933344067972419,0.6302607013711489
28.573,77.229,5.370401299406375,7,0.09835046356453514,1.0988318743204286
28.573,77.23,5.5337659594996165,15,-0.14779583691127668,2.295766345623553
28.573,77.231,5.574298410895761,11,1.6853956410631368,1.673182340151978
28.573,77.249,8.339123563959324,2,-2.969555153652879,0.214152857739051
28.574,77.169,7.086709077292242,2,-3.371407069816941,0.24731939542824277
28.574,77.17,3.3496796337410193,4,-1.2539525722490688,0.9196079566346659
28.574,77.171,6.57057734927896,1,2.320091574937864,0.1320903220274531
28.574,77.172,8.649224713588142,4,-0.14736609974050552,0.41454107648329064
28.574,77.173,6.219126626224758,23,0.19712668592944824,3.1859809629115547
28.574,77.174,5.324328847526628,10,-0.27448065438087027,1.5811954503142076
28.574,77.175,5.158601211890165,1,0.007123675734183266,0.16237453369595356
28.574,77.199,14.09069433317982,1,-7.127537945314416,0.06626600326807401
28.574,77.2,7.95742639764873,4,-1.066536144109915,0.44655683702296184
28.574,77.201,8.9374071490354,3,0.8330038338549303,0.301889613156406
28.574,77.202,5.402933415141614,39,0.2866762258501196,6.090958232951956
28.574,77.203,6.1656397113425845,14,-0.009824875522977092,1.9537683394602183
28.574,77.221,7.17935016434716,1,-1.2142758297076677,0.12225910126196629
28.574,77.222,5.9650743346394925,1,3.419330338236586,0.14357348564489647
28.574,77.224,6.364367077425441,8,-0.7154264053059363,1.0863119553780818
28.574,77.225,4.987948467544362,10,0.4344640063171269,1.6700210521519347
