VehicleID,Timestamp,Latitude,Longitude,Speed,Prev_Latitude,Prev_Longitude,Prev_Time,Distance_km,TimeDiff_hr,Calculated_Speed,Grid_Lat,Grid_Lon,Traffic_Category,Acceleration
TX001,2024-01-01 07:30:00,28.619581,77.167517,34.85,28.61994,77.167487,2024-01-01 07:29:30,0.040026236437910805,0.008333333333333333,4.8031483725492965,28.62,77.168,Gridlock,0.4464600870576021
TX001,2024-01-01 07:30:30,28.619971,77.167458,26.87,28.619581,77.167517,2024-01-01 07:30:00,0.04374673716339082,0.008333333333333333,5.249608459606899,28.62,77.167,Gridlock,-2.670411699607279
TX001,2024-01-01 07:31:00,28.619843,77.167623,25.09,28.619971,77.167458,2024-01-01 07:30:30,0.021493306333330162,0.008333333333333333,2.5791967599996197,28.62,77.168,Gridlock,1.9583707011003297
TX001,2024-01-01 07:31:30,28.619514,77.167721,28.24,28.619843,77.167623,2024-01-01 07:31:00,0.03781306217583291,0.008333333333333333,4.5375674610999495,28.62,77.168,Gridlock,-1.039295084967165
TX001,2024-01-01 07:32:00,28.619311,77.167532,37.94,28.619514,77.167721,2024-01-01 07:31:30,0.029152269801106537,0.008333333333333333,3.4982723761327845,28.619,77.168,Gridlock,6.659277431593821
TX001,2024-01-01 07:32:30,28.618732,77.166969,37.78,28.619311,77.167532,2024-01-01 07:32:00,0.08464624839772171,0.008333333333333333,10.157549807726605,28.619,77.167,Gridlock,-8.297292016290038
TX001,2024-01-01 07:33:00,28.618646,77.167094,26.38,28.618732,77.166969,2024-01-01 07:32:30,0.015502148261971386,0.008333333333333333,1.8602577914365663,28.619,77.167,Gridlock,2.77751202945096
TX001,2024-01-01 07:33:30,28.618989,77.16703,52.7,28.618646,77.167094,2024-01-01 07:33:00,0.03864808184072939,0.008333333333333333,4.637769820887526,28.619,77.167,Gridlock,0.7137505053572806
TX001,2024-01-01 07:34:00,28.618588,77.167022,34.77,28.618989,77.16703,2024-01-01 07:33:30,0.04459600271870672,0.008333333333333333,5.351520326244807,28.619,77.167,Gridlock,-1.1095272068912312
TX001,2024-01-01 07:34:30,28.618717,77.166691,31.54,28.618588,77.167022,2024-01-01 07:34:00,0.0353499426612798,0.008333333333333333,4.241993119353576,28.619,77.167,Gridlock,3.9663162114600956
TX001,2024-01-01 07:35:00,28.619331,77.166648,41.23,28.618717,77.166691,2024-01-01 07:34:30,0.06840257775678059,0.008333333333333333,8.208309330813671,28.619,77.167,Gridlock,-4.070784185115652
TX001,2024-01-01 07:35:30,28.619607,77.166487,39.82,28.619331,77.166648,2024-01-01 07:35:00,0.034479376214150155,0.008333333333333333,4.137525145698019,28.62,77.166,Gridlock,-3.675868602435694
TX001,2024-01-01 07:36:00,28.619612,77.166526,37.69,28.619607,77.166487,2024-01-01 07:35:30,0.0038471378605193745,0.008333333333333333,0.46165654326232497,28.62,77.167,Gridlock,1.884036113804382
TX001,2024-01-01 07:36:30,28.619621,77.166726,25.72,28.619612,77.166526,2024-01-01 07:36:00,0.019547438808889223,0.008333333333333333,2.345692657066707,28.62,77.167,Gridlock,8.96625180010628
TX001,2024-01-01 07:37:00,28.620005,77.167587,52.41,28.619621,77.166726,2024-01-01 07:36:30,0.09426620380977488,0.008333333333333333,11.311944457172986,28.62,77.168,Gridlock,-6.577253028292369
TX001,2024-01-01 07:37:30,28.620354,77.16766,25.79,28.620005,77.167587,2024-01-01 07:37:00,0.039455761907338474,0.008333333333333333,4.734691428880617,28.62,77.168,Gridlock,1.1017556756336973
TX001,2024-01-01 07:38:00,28.620031,77.167324,61.28,28.620354,77.16766,2024-01-01 07:37:30,0.04863705920428595,0.008333333333333333,5.836447104514314,28.62,77.167,Gridlock,5.769097149278463
TX001,2024-01-01 07:38:30,28.619181,77.167114,27.81,28.620031,77.167324,2024-01-01 07:38:00,0.09671286878160647,0.008333333333333333,11.605544253792777,28.619,77.167,Gridlock,-9.812216813881477
TX001,2024-01-01 07:39:00,28.619241,77.167251,25.89,28.619181,77.167114,2024-01-01 07:38:30,0.014944395332594168,0.008333333333333333,1.7933274399113002,28.619,77.167,Gridlock,3.965692116073045
TX001,2024-01-01 07:39:30,28.619622,77.16702,57.51,28.619241,77.167251,2024-01-01 07:39:00,0.04799182963320287,0.008333333333333333,5.759019555984345,28.62,77.167,Gridlock,0.955731264736297
TX001,2024-01-01 07:40:00,28.619818,77.166492,24.22,28.619622,77.16702,2024-01-01 07:39:30,0.055956256839338685,0.008333333333333333,6.714750820720642,28.62,77.166,Gridlock,-0.04280614883470246
TX001,2024-01-01 07:40:30,28.62029,77.166304,56.98,28.619818,77.166492,2024-01-01 07:40:00,0.05559953893238283,0.008333333333333333,6.67194467188594,28.62,77.166,Gridlock,0.5802159268014897
TX001,2024-01-01 07:41:00,28.620832,77.166258,14.44,28.62029,77.166304,2024-01-01 07:40:30,0.06043467165572858,0.008333333333333333,7.252160598687429,28.621,77.166,Gridlock,1.7093821578565747
TX001,2024-01-01 07:41:30,28.620194,77.166019,49.85,28.620832,77.166258,2024-01-01 07:41:00,0.07467952297120004,0.008333333333333333,8.961542756544004,28.62,77.166,Gridlock,-6.838011427085729
